record_id,person_id,name,alias,dob,prior_offences,gang_affiliation,known_address,ground_truth_flag
UP-CRIM-0464,UP00464,Dhananjay Ansari,,1999-08-03,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-West-Ring,"18, Near Shahganj PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0465,UP00465,Abhay Nagar,Abhay Nagar @ Raja,1982-04-14,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"79, Near Cantt PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0466,UP00466,Aslam Tripathi,Aslam Tripathi @ Vakil,1997-11-24,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-East-Ring,"250, Near Izzatnagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0467,UP00467,Mahesh Pal,,1998-04-17,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"69, Near Raunahi PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0468,UP00468,Mukhtar Verma,,2003-07-25,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-Central-Ring,"149, Near Bhelupur PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0469,UP00469,Dhananjay Dubey,,1995-08-12,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-East-Ring,"180, Near Hazratganj PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0470,UP00470,Tariq Chaudhary,,2000-05-01,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"11, Near Brahmpuri PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0471,UP00471,Imran Gupta,Imran Gupta @ Chacha,1983-02-09,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"135, Near Cantt PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0472,UP00472,Rajesh Jaiswal,,2000-08-14,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"227, Near Surajpur PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0473,UP00473,Chhotu Srivastav,,1986-08-23,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"49, Near Alambagh PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0474,UP00474,Neeraj Pal,,1999-11-16,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"100, Near Cantt PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0475,UP00475,Pramod Gupta,,1990-11-06,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-East-Ring,"92, Near Prem Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0476,UP00476,Sonu Siddiqui,Sonu Siddiqui @ Urf Chhotu,1990-10-14,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-West-Ring,"10, Near Shivpur PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0477,UP00477,Chhotu Rajput,,1995-08-15,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"175, Near Cantt PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0478,UP00478,Rakesh Chauhan,,1976-11-19,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"156, Near Sikandra PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0479,UP00479,Manoj Singh,,1988-03-22,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"179, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0480,UP00480,Rakesh Nishad,,1993-11-11,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-Central-Ring,"234, Near Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0481,UP00481,Ajay Ansari,,1999-10-08,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-East-Ring,"37, Near Shahganj PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0482,UP00482,Munna Singh,,1990-01-01,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-West-Ring,"193, Near Cantt PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0483,UP00483,Abhay Yadav,,1984-07-16,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"229, Near Shivpur PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0484,UP00484,Dhananjay Nishad,Dhananjay Nishad @ Vakil,1980-01-01,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-East-Ring,"79, Near Prem Nagar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0485,UP00485,Sonu Singh,,1977-10-25,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-West-Ring,"70, Near Hazratganj PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0486,UP00486,Deepak Rawat,Deepak Rawat @ Vakil,1985-01-02,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"162, Near Chetganj PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0487,UP00487,Ajay Rajput,,1982-03-09,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-East-Ring,"60, Near Sahibabad PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0488,UP00488,Suresh Pandey,Suresh Pandey @ Chacha,2000-07-09,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-West-Ring,"78, Near Ayodhya Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0489,UP00489,Pramod Srivastav,Pramod Srivastav @ Don,1996-04-21,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"191, Near Tiwaripur PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0490,UP00490,Mukhtar Mishra,Mukhtar Mishra @ Vakil,1999-02-03,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"177, Near Kalyanpur PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0491,UP00491,Anil Rawat,,1988-01-14,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"204, Near Tiwaripur PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0492,UP00492,Virendra Nagar,Virendra Nagar @ Pahalwan,1980-08-10,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"181, Near Gomti Nagar PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0493,UP00493,Imran Tomar,,1997-07-05,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-East-Ring,"188, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0494,UP00494,Amit Gautam,,2002-05-14,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-West-Ring,"14, Near Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0495,UP00495,Tariq Chaudhary,,1993-11-23,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"172, Near Kotwali PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0496,UP00496,Ravindra Yadav,,1981-10-07,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-East-Ring,"137, Near Sector 39 PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0497,UP00497,Munna Rajput,,2001-02-24,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"56, Near Cantt PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0498,UP00498,Imran Pandey,,1985-04-10,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"220, Near Nauchandi PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0499,UP00499,Akhilesh Bind,,1992-01-02,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"136, Near Sadar Bazar PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0500,UP00500,Vikram Gurjar,Vikram Gurjar @ Babu,1986-02-28,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-West-Ring,"106, Near Govind Nagar PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0501,UP00501,Ravindra Maurya,,1980-06-19,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"95, Near Kotwali PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0502,UP00502,Neeraj Qureshi,,1984-09-28,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-East-Ring,"53, Near Izzatnagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0503,UP00503,Ajay Kushwaha,,1984-12-21,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"100, Near Partapur PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0504,UP00504,Anil Tiwari,Anil Tiwari @ Fauji,1981-05-22,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"161, Near Kotwali PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0505,UP00505,Rakesh Siddiqui,,1993-08-01,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"23, Near Izzatnagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0506,UP00506,Ravindra Shukla,,1998-09-25,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"184, Near Chinhat PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0507,UP00507,Amit Singh,,1984-06-17,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"76, Near Chakeri PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0508,UP00508,Babloo Maurya,,1984-03-01,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-East-Ring,"99, Near Kotwali PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0509,UP00509,Manoj Shukla,,1989-02-03,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-West-Ring,"125, Near Civil Lines PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0510,UP00510,Rajesh Qureshi,,2003-02-14,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"91, Near Shivpur PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0511,UP00511,Munna Jaiswal,,1998-12-08,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"59, Near Civil Lines PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0512,UP00512,Dhananjay Srivastav,,1980-03-17,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"217, Near Subhash Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0513,UP00513,Satish Shukla,,2002-02-11,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"34, Near Prem Nagar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0514,UP00514,Akhilesh Maurya,,1995-02-13,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"198, Near Surajpur PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0515,UP00515,Aslam Shukla,,1993-04-24,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"180, Near Tiwaripur PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0516,UP00516,Imran Dubey,Imran Dubey @ Babu,1984-06-20,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"115, Near Subhash Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0517,UP00517,Gufran Bind,,1980-06-11,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-East-Ring,"242, Near Izzatnagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0518,UP00518,Babloo Bind,,1977-12-15,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"10, Near Kotwali PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0519,UP00519,Deepak Gautam,Deepak Gautam @ Pahalwan,2000-02-13,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"224, Near Govind Nagar PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0520,UP00520,Bablu Gurjar,,1978-07-10,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-East-Ring,"227, Near Izzatnagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0521,UP00521,Rizwan Kushwaha,,1992-08-24,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-West-Ring,"137, Near Dhoomanganj PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0522,UP00522,Pankaj Srivastav,Pankaj Srivastav @ Kabadi,1984-10-06,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"188, Near Prem Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0523,UP00523,Imran Shukla,,1997-01-04,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-East-Ring,"216, Near Brahmpuri PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0524,UP00524,Pankaj Nagar,,1996-02-25,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"44, Near Kotwali PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0525,UP00525,Abhay Verma,,2001-11-13,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"245, Near Chetganj PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0526,UP00526,Rajesh Nishad,Rajesh Nishad @ Urf Chhotu,1979-11-17,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"10, Near Hazratganj PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0527,UP00527,Suresh Pandey,,1991-06-25,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"182, Near Partapur PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0528,UP00528,Rakesh Rawat,Rakesh Rawat @ Urf Chhotu,1998-02-11,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"105, Near Surajpur PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0529,UP00529,Dhananjay Kushwaha,Dhananjay Kushwaha @ Netaji,1994-01-17,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"81, Near Alambagh PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0530,UP00530,Amit Nagar,,1998-01-10,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"242, Near Katra PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0531,UP00531,Atiq Siddiqui,,1975-06-10,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"124, Near Chetganj PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0532,UP00532,Amit Qureshi,Amit Qureshi @ Netaji,1984-07-24,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"64, Near Etmadpur PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0533,UP00533,Manoj Jaiswal,,1980-03-04,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-West-Ring,"180, Near Sigra PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0534,UP00534,Imran Jaiswal,,1993-09-25,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-Central-Ring,"173, Near Kotwali PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0535,UP00535,Mahesh Srivastav,Mahesh Srivastav @ Urf Chhotu,1989-08-21,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"156, Near Ayodhya Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0536,UP00536,Brijesh Gautam,,1995-06-14,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"121, Near Shahganj PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0537,UP00537,Guddu Srivastav,,2000-04-03,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-Central-Ring,"220, Near Ramgarh Tal PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0538,UP00538,Suresh Pal,Suresh Pal @ Kabadi,1995-02-01,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"146, Near Sikandra PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0539,UP00539,Akhilesh Pandey,,1993-01-10,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-West-Ring,"12, Near Kotwali PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0540,UP00540,Ramesh Khan,,2001-06-12,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-Central-Ring,"85, Near Kotwali PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0541,UP00541,Sonu Tiwari,,1978-12-28,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"162, Near George Town PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0542,UP00542,Virendra Kushwaha,Virendra Kushwaha @ Bhaiya,1989-05-03,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"171, Near Alambagh PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0543,UP00543,Mahesh Jaiswal,,1984-03-05,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"83, Near Tajganj PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0544,UP00544,Deepak Verma,,1986-05-19,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-East-Ring,"218, Near Prem Nagar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0545,UP00545,Ravindra Qureshi,Ravindra Qureshi @ Urf Chhotu,2001-09-26,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"186, Near Knowledge Park PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0546,UP00546,Chhotu Rawat,Chhotu Rawat @ Urf Chhotu,1993-01-03,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"148, Near Ayodhya Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0547,UP00547,Aslam Dubey,,1991-04-02,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-East-Ring,"108, Near Sihani Gate PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0548,UP00548,Aslam Tiwari,,1990-06-22,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"24, Near Chakeri PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0549,UP00549,Mahesh Tyagi,,1981-02-26,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"240, Near Mahanagar PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0550,UP00550,Babloo Maurya,Babloo Maurya @ Shooter,1980-04-02,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"147, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0551,UP00551,Rajesh Gupta,,1979-03-16,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"224, Near Sector 24 PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0552,UP00552,Abhay Khan,Abhay Khan @ Bhaiya,1995-04-24,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"104, Near Ayodhya Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0553,UP00553,Pramod Chaudhary,,1988-08-28,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-East-Ring,"31, Near Collectorganj PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0554,UP00554,Satish Rawat,,2001-02-28,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"104, Near Ramgarh Tal PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0555,UP00555,Anil Srivastav,,1995-11-17,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"149, Near George Town PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0556,UP00556,Aslam Pal,,1988-06-03,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"217, Near Kotwali PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0557,UP00557,Neeraj Pandey,,1981-06-18,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"12, Near George Town PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0558,UP00558,Sunil Chauhan,,1990-06-12,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-Central-Ring,"56, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0559,UP00559,Sunil Nishad,,1986-08-17,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-East-Ring,"20, Near Kalyanpur PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0560,UP00560,Guddu Verma,Guddu Verma @ Babu,1988-11-08,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"196, Near Subhash Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0561,UP00561,Rizwan Verma,,1977-09-21,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"191, Near Sector 20 PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0562,UP00562,Anil Bind,,2003-10-07,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-East-Ring,"77, Near Etmadpur PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0563,UP00563,Guddu Chauhan,,1984-11-19,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"62, Near Ayodhya Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0564,UP00564,Sanjay Chauhan,,1975-12-04,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"195, Near Subhash Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0565,UP00565,Ravindra Tomar,,1978-10-11,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"221, Near Kotwali PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0566,UP00566,Ajay Rajput,,1981-01-25,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"55, Near Kavi Nagar PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0567,UP00567,Tariq Pandey,Tariq Pandey @ Don,1994-09-19,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-Central-Ring,"233, Near Cantt PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0568,UP00568,Brijesh Gautam,,1989-04-28,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-East-Ring,"13, Near Sikandra PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0569,UP00569,Neeraj Qureshi,,1980-01-11,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"185, Near Phase 2 PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0570,UP00570,Mahesh Bind,,1991-06-24,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"162, Near Etmadpur PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0571,UP00571,Abhay Srivastav,,1991-12-02,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-East-Ring,"217, Near Sadar Bazar PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0572,UP00572,Rakesh Ansari,Rakesh Ansari @ Pahalwan,1997-06-27,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"99, Near Kareli PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0573,UP00573,Imran Dubey,,1989-09-28,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"148, Near Dhoomanganj PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0574,UP00574,Chhotu Rajput,,1987-10-02,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-East-Ring,"238, Near Ramgarh Tal PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0575,UP00575,Suresh Gautam,,1992-06-28,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"209, Near Barra PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0576,UP00576,Babloo Shukla,,1977-06-06,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"247, Near Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0577,UP00577,Pappu Pandey,,1978-03-08,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-East-Ring,"226, Near Raunahi PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0578,UP00578,Santosh Yadav,,1984-02-21,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"61, Near Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
