fir_id,date,day,station,location,ipc_sections,narrative,ground_truth_flag
UP-FIR-0060,2024-01-07,7,Cantt PS,"Cantt PS, Ayodhya",IPC 386 / BNS 308 (Extortion),"Case Crime No. 0060/2024 registered at Cantt PS, Ayodhya. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Mukhtar Tripathi, Rizwan Tiwari, Alok Tomar were identified operating in jurisdiction of Ayodhya. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 7007000103",syndicate
UP-FIR-0061,2024-03-28,88,Sihani Gate PS,"Sihani Gate PS, Ghaziabad",IPC 302 / BNS 103 (Murder),"Case Crime No. 0061/2024 registered at Sihani Gate PS, Ghaziabad. Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Akhilesh Kushwaha were identified operating in jurisdiction of Ghaziabad. Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 9837000401",local_crime
UP-FIR-0062,2024-05-29,150,Indirapuram PS,"Indirapuram PS, Ghaziabad",NDPS Act Sec 8/20/21,"Case Crime No. 0062/2024 registered at Indirapuram PS, Ghaziabad. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Deepak Verma were identified operating in jurisdiction of Ghaziabad. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9125000544 operating vehicle registration UP-93-LM-9350.",local_crime
UP-FIR-0063,2024-04-06,97,Dashashwamedh PS,"Dashashwamedh PS, Varanasi",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 0063/2024 registered at Dashashwamedh PS, Varanasi. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Abhay Tripathi, Ramesh Rawat were identified operating in jurisdiction of Varanasi. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 9450000225",local_crime
UP-FIR-0064,2024-07-28,210,Sihani Gate PS,"Sihani Gate PS, Ghaziabad",Arms Act Sec 25/27,"Case Crime No. 0064/2024 registered at Sihani Gate PS, Ghaziabad. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Abhay Dubey, Atiq Dubey were identified operating in jurisdiction of Ghaziabad. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 7007000257",local_crime
UP-FIR-0065,2024-08-27,240,Nauchandi PS,"Nauchandi PS, Meerut",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 0065/2024 registered at Nauchandi PS, Meerut. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Aslam Shukla, Babloo Khan, Mukhtar Gautam were identified operating in jurisdiction of Meerut. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9125000924",local_crime
UP-FIR-0066,2024-04-13,104,Rakabganj PS,"Rakabganj PS, Agra",IPC 386 / BNS 308 (Extortion),"Case Crime No. 0066/2024 registered at Rakabganj PS, Agra. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Sanjay Chauhan, Bablu Maurya, Imran Pandey were identified operating in jurisdiction of Agra. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9719001180 operating vehicle registration UP-80-LM-0164.",local_crime
UP-FIR-0067,2024-02-04,35,Cantt PS,"Cantt PS, Varanasi",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0067/2024 registered at Cantt PS, Varanasi. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Dhananjay Tripathi, Akhilesh Kushwaha were identified operating in jurisdiction of Varanasi. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9412000700",local_crime
UP-FIR-0068,2024-04-20,111,Etmadpur PS,"Etmadpur PS, Agra",NDPS Act Sec 8/20/21,"Case Crime No. 0068/2024 registered at Etmadpur PS, Agra. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Imran Nishad, Akhilesh Pal were identified operating in jurisdiction of Agra. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 7007000184 operating vehicle registration UP-70-LM-3230.",local_crime
UP-FIR-0069,2024-02-21,52,Etmadpur PS,"Etmadpur PS, Agra",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 0069/2024 registered at Etmadpur PS, Agra. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Tariq Ansari were identified operating in jurisdiction of Agra. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9927001650",local_crime
UP-FIR-0070,2024-03-25,85,Shivpur PS,"Shivpur PS, Varanasi",NDPS Act Sec 8/20/21,"Case Crime No. 0070/2024 registered at Shivpur PS, Varanasi. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Guddu Bind were identified operating in jurisdiction of Varanasi. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9839001100",local_crime
UP-FIR-0071,2024-04-26,117,Dashashwamedh PS,"Dashashwamedh PS, Varanasi",IPC 386 / BNS 308 (Extortion),"Case Crime No. 0071/2024 registered at Dashashwamedh PS, Varanasi. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Rakesh Mishra, Alok Nagar were identified operating in jurisdiction of Varanasi. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 8006000067",syndicate
UP-FIR-0072,2024-05-19,140,Gorakhnath PS,"Gorakhnath PS, Gorakhpur",Arms Act Sec 25/27,"Case Crime No. 0072/2024 registered at Gorakhnath PS, Gorakhpur. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Mahesh Siddiqui were identified operating in jurisdiction of Gorakhpur. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 8840000341",local_crime
UP-FIR-0073,2024-01-15,15,Raunahi PS,"Raunahi PS, Ayodhya",NDPS Act Sec 8/20/21,"Case Crime No. 0073/2024 registered at Raunahi PS, Ayodhya. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Ajay Tiwari were identified operating in jurisdiction of Ayodhya. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 8006000670 operating vehicle registration UP-80-GH-1493.",local_crime
UP-FIR-0074,2024-04-09,100,Hazratganj PS,"Hazratganj PS, Lucknow",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 0074/2024 registered at Hazratganj PS, Lucknow. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Mukhtar Chaudhary were identified operating in jurisdiction of Lucknow. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9719001726 operating vehicle registration UP-14-RS-9446.",local_crime
UP-FIR-0075,2024-08-02,215,Surajpur PS,"Surajpur PS, Gautam Buddha Nagar (Noida)",IPC 386 / BNS 308 (Extortion),"Case Crime No. 0075/2024 registered at Surajpur PS, Gautam Buddha Nagar (Noida). Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Dharmendra Bind, Virendra Siddiqui were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 8840001596",local_crime
UP-FIR-0076,2024-05-30,151,Cantt PS,"Cantt PS, Varanasi",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 0076/2024 registered at Cantt PS, Varanasi. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Pramod Kushwaha, Akhilesh Mishra were identified operating in jurisdiction of Varanasi. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9125000423",local_crime
UP-FIR-0077,2024-01-23,23,Raunahi PS,"Raunahi PS, Ayodhya",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 0077/2024 registered at Raunahi PS, Ayodhya. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Imran Kushwaha, Rizwan Qureshi, Ajay Tiwari were identified operating in jurisdiction of Ayodhya. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 7007001892",local_crime
UP-FIR-0078,2024-01-06,6,Ramgarh Tal PS,"Ramgarh Tal PS, Gorakhpur",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0078/2024 registered at Ramgarh Tal PS, Gorakhpur. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Aslam Tripathi, Vikram Maurya, Imran Maurya were identified operating in jurisdiction of Gorakhpur. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9839001313",local_crime
UP-FIR-0079,2024-08-22,235,Hari Parbat PS,"Hari Parbat PS, Agra",NDPS Act Sec 8/20/21,"Case Crime No. 0079/2024 registered at Hari Parbat PS, Agra. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Imran Gupta, Tariq Chaudhary, Mukhtar Verma were identified operating in jurisdiction of Agra. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9125000471 operating vehicle registration UP-42-NP-8109.",local_crime
UP-FIR-0080,2024-03-26,86,Ramgarh Tal PS,"Ramgarh Tal PS, Gorakhpur",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 0080/2024 registered at Ramgarh Tal PS, Gorakhpur. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Chhotu Tripathi were identified operating in jurisdiction of Gorakhpur. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9719001506",local_crime
UP-FIR-0081,2024-01-27,27,Subhash Nagar PS,"Subhash Nagar PS, Bareilly",Arms Act Sec 25/27,"Case Crime No. 0081/2024 registered at Subhash Nagar PS, Bareilly. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Vikram Tomar, Gufran Shukla, Ajay Maurya were identified operating in jurisdiction of Bareilly. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 9415001015",local_crime
UP-FIR-0082,2024-08-03,216,Kareli PS,"Kareli PS, Prayagraj",NDPS Act Sec 8/20/21,"Case Crime No. 0082/2024 registered at Kareli PS, Prayagraj. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Deepak Dubey were identified operating in jurisdiction of Prayagraj. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9450001241",local_crime
UP-FIR-0083,2024-06-15,167,Prem Nagar PS,"Prem Nagar PS, Bareilly",NDPS Act Sec 8/20/21,"Case Crime No. 0083/2024 registered at Prem Nagar PS, Bareilly. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Imran Shukla were identified operating in jurisdiction of Bareilly. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9839001555",local_crime
UP-FIR-0084,2024-08-26,239,Sector 39 PS,"Sector 39 PS, Gautam Buddha Nagar (Noida)",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 0084/2024 registered at Sector 39 PS, Gautam Buddha Nagar (Noida). Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Atiq Qureshi, Akhilesh Mishra, Deepak Pandey were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 9927000412 operating vehicle registration UP-15-EF-7106.",local_crime
UP-FIR-0085,2024-06-24,176,Dhoomanganj PS,"Dhoomanganj PS, Prayagraj",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 0085/2024 registered at Dhoomanganj PS, Prayagraj. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Suresh Yadav, Mahesh Shukla were identified operating in jurisdiction of Prayagraj. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 8006001374",local_crime
UP-FIR-0086,2024-05-21,142,Shahpur PS,"Shahpur PS, Gorakhpur",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0086/2024 registered at Shahpur PS, Gorakhpur. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Anil Dubey, Chhotu Maurya were identified operating in jurisdiction of Gorakhpur. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9719000205 operating vehicle registration UP-80-GH-3587.",local_crime
UP-FIR-0087,2024-01-29,29,Phase 2 PS,"Phase 2 PS, Gautam Buddha Nagar (Noida)",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 0087/2024 registered at Phase 2 PS, Gautam Buddha Nagar (Noida). Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Vikram Nishad, Chhotu Nishad were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9450000949",local_crime
UP-FIR-0088,2024-07-16,198,Hazratganj PS,"Hazratganj PS, Lucknow",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0088/2024 registered at Hazratganj PS, Lucknow. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Alok Gautam, Sunil Khan were identified operating in jurisdiction of Lucknow. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9415000997 operating vehicle registration UP-53-NP-7052.",local_crime
UP-FIR-0089,2024-06-24,176,Subhash Nagar PS,"Subhash Nagar PS, Bareilly",IPC 386 / BNS 308 (Extortion),"Case Crime No. 0089/2024 registered at Subhash Nagar PS, Bareilly. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Virendra Kushwaha were identified operating in jurisdiction of Bareilly. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9450000542",local_crime
UP-FIR-0090,2024-05-23,144,Chinhat PS,"Chinhat PS, Lucknow",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 0090/2024 registered at Chinhat PS, Lucknow. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Imran Kushwaha were identified operating in jurisdiction of Lucknow. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 9837000582",local_crime
UP-FIR-0091,2024-06-11,163,Dhoomanganj PS,"Dhoomanganj PS, Prayagraj",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0091/2024 registered at Dhoomanganj PS, Prayagraj. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Pramod Tomar, Anil Kushwaha, Atiq Ansari were identified operating in jurisdiction of Prayagraj. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 7500001876",local_crime
UP-FIR-0092,2024-08-19,232,Chinhat PS,"Chinhat PS, Lucknow",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0092/2024 registered at Chinhat PS, Lucknow. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Satish Kushwaha, Rajesh Qureshi were identified operating in jurisdiction of Lucknow. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 7007001759",local_crime
